id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
12325739,14317888,30000,30000,30000, 36 months,15.61,1048.95,C,C5,,n/a,MORTGAGE,70000,Verified,20140301T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12325739,,credit_card,Credit card refinancing,483xx,MI,22.85,0,19801001T000000,1,40,,12,0,30900,68.7,32,f,0,0,31144.9,31144.9,30000,1144.94,0,0,0,20140601T000000,29047,,20140601T000000,0,61,1,0,Fully Paid,1,0,0,4,1,1,1,1,1,17.982,20170301T000000,0,1,0
11718223,13690410,14900,14900,14900, 60 months,18.92,385.86,D,D4,,10+ years,MORTGAGE,44000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11718223,,small_business,Business,985xx,WA,28.78,0,20020701T000000,1,,,8,0,5958,21.8,18,f,0,0,16050.4,16050.4,14900,1150.44,0,0,0,20140801T000000,14507,,20140801T000000,0,,1,0,Fully Paid,1,0,11,3,0.8,1,1,1,0,10.5235,20190201T000000,1,1,1
12455988,14468131,11200,11200,11200, 36 months,9.67,359.66,B,B1,Dept. Manager,10+ years,MORTGAGE,61000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12455988,,debt_consolidation,Debt consolidation,806xx,CO,18.28,0,19881201T000000,1,46,107,8,1,3687,63.6,28,f,0,0,11815.4,11815.4,11200,615.44,0,0,0,20141001T000000,9657.48,,20141001T000000,0,46,1,0,Fully Paid,1,0,11,5,0.2,1,0,1,0,7.07528,20170201T000000,0,0,0
11375118,13307265,20000,20000,20000, 60 months,24.08,576.29,F,F2,Flight Attendant,10+ years,MORTGAGE,100000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11375118,  Borrower added on 02/26/14 > Credit card payoff<br>,credit_card,Credit card refinancing,852xx,AZ,8.29,0,20000501T000000,2,,,16,0,24416,71.8,31,f,0,0,20832.2,20832.2,20000,832.2,0,0,0,20140601T000000,1679.62,,20140701T000000,0,,1,0,Fully Paid,1,0,11,1,0.4,1,1,1,0,6.91548,20190201T000000,1,1,1
12425972,14438096,10300,10300,10300, 60 months,18.25,262.96,D,D3,Master Tailor,10+ years,RENT,50000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12425972,,debt_consolidation,Debt consolidation,334xx,FL,13.35,0,19811201T000000,0,,42,5,1,3135,28.8,32,w,0,0,1577.76,1577.76,662.64,915.12,0,0,0,20140901T000000,262.96,,20150101T000000,0,,1,0,Charged Off,1,1,11,3,0.6,1,0,1,0,6.31104,20190201T000000,1,0,1
12486024,14498163,22000,22000,22000, 60 months,12.49,494.85,B,B4,Legal Secretary,10+ years,MORTGAGE,114000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12486024,,debt_consolidation,Debt consolidation,626xx,IL,27.31,0,19820801T000000,2,,,28,0,26294,31.9,51,w,0,0,22229,22229,22000,228.99,0,0,0,20140301T000000,22229,,20140301T000000,0,,1,0,Fully Paid,1,0,11,5,0.8,1,1,1,0,5.20895,20190201T000000,1,1,1
12505974,14518114,12075,12075,12075, 36 months,14.64,416.46,C,C3,Funeral Director,3 years,MORTGAGE,47000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12505974,,home_improvement,Home improvement,011xx,MA,23.21,0,20010501T000000,1,,,12,0,8536,71.1,34,f,0,0,12222.3,12222.3,12075,147.32,0,0,0,20140301T000000,12222.3,,20150201T000000,0,,1,0,Fully Paid,1,0,4,4,0.6,1,1,1,0,10.633,20170201T000000,1,1,1
12475925,14488062,25000,25000,25000, 36 months,15.31,870.44,C,C4,Assistant,3 years,RENT,80000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12475925,,credit_card,Credit card refinancing,606xx,IL,29.15,0,19990701T000000,3,,,45,0,25468,47.1,63,f,0,0,25935.7,25935.7,25000,935.68,0,0,0,20140601T000000,24194.8,,20140501T000000,0,,1,0,Fully Paid,1,0,4,4,0.8,1,1,1,0,13.0566,20170201T000000,1,1,1
12486030,14498169,19750,19750,19750, 60 months,24.08,569.09,F,F2,Sales Manager,10+ years,MORTGAGE,55000,Source Verified,20140301T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12486030,,debt_consolidation,Debt consolidation,226xx,VA,15.8,1,19971201T000000,3,14,,12,0,10334,77.1,28,f,0,0,1138.18,1138.18,349.01,789.17,0,0,0,20140501T000000,569.09,,20141001T000000,0,53,1,0,Charged Off,1,1,11,1,0.4,0,1,1,0,12.4165,20190301T000000,0,1,0
12465911,14478052,35000,35000,34950, 36 months,12.99,1179.12,B,B5,Sales,2 years,OWN,377000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465911,"  Borrower added on 02/26/14 > Trying to consolidate/lower credit card fees.  I have had 2 prior Lending Club loans with all payments on time, and paid off early.<br>",credit_card,Credit card refinancing,801xx,CO,8.12,0,19940501T000000,0,,,6,0,76258,76.3,21,f,0,0,36806.8,36754.2,35000,1806.81,0,0,0,20140801T000000,32090.3,,20150201T000000,0,,1,0,Fully Paid,1,0,3,5,1,1,1,1,0,3.75317,20170201T000000,1,1,1
12485957,14498095,13000,13000,13000, 36 months,14.16,445.33,C,C2,Operations Manager,1 year,MORTGAGE,36800,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12485957,"  Borrower added on 02/26/14 > Credit card debt consolidation, with hopes of early re-payment.<br>",debt_consolidation,Debt consolidation,853xx,AZ,14.64,0,20010601T000000,2,42,,6,0,13807,86.3,16,f,0,0,14475.5,14475.5,13000,1475.47,0,0,0,20150101T000000,10467.5,,20150201T000000,0,42,1,0,Fully Paid,1,0,2,4,0.4,1,1,1,0,14.5216,20170201T000000,0,1,0
12465890,14478031,5000,5000,5000, 36 months,19.47,184.48,D,D5,painter,10+ years,RENT,80000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465890,  Borrower added on 02/26/14 > to pay taxes<br>,other,Other,063xx,CT,0.38,0,19930901T000000,0,,,2,0,337,6.5,4,w,0,0,5712.93,5712.93,5000,712.93,0,0,0,20141201T000000,4237.09,,20141201T000000,0,,1,0,Fully Paid,1,0,11,3,1,1,1,1,0,2.7672,20170201T000000,1,1,1
12385913,14398057,13050,13050,13050, 36 months,11.99,433.39,B,B3,Lot attendant,10+ years,RENT,41000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12385913,"  Borrower added on 02/26/14 > I want to pay off the current loan through lending club, pay off a truck payment, and pay off two credit cards<br>",debt_consolidation,Debt consolidation,442xx,OH,26.14,0,20020501T000000,0,76,,20,0,12411,50.9,32,w,0,0,14354,14354,13050,1304.03,0,0,0,20150201T000000,10020.1,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.6,1,1,1,0,12.6846,20170201T000000,0,1,1
12495712,14507853,25000,25000,25000, 36 months,12.99,842.23,B,B5,paramedic,10+ years,RENT,85000,Source Verified,20140201T000000,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12495712,,debt_consolidation,Debt consolidation,064xx,CT,15.19,0,20020101T000000,0,27,,5,0,3401,81,17,w,20866.5,20866.5,5895.61,5895.61,4133.54,1762.07,0,0,0,20141001T000000,842.23,20150401T000000,20140901T000000,0,,1,0,Default,1,1,11,5,1,1,1,1,0,11.8903,20170201T000000,0,1,1
12415865,14428017,10400,10400,10400, 60 months,16.59,256.18,D,D1,,n/a,OWN,42000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12415865,,debt_consolidation,Debt consolidation,125xx,NY,17.66,0,19980101T000000,0,,,8,0,7414,71.3,10,w,0,0,1024.72,1024.72,459.01,565.71,0,0,0,20140701T000000,256.18,,20141101T000000,0,,1,0,Charged Off,1,1,0,3,0.2,1,1,1,1,7.31943,20190201T000000,1,1,1
11428230,13360376,8000,8000,8000, 36 months,9.67,256.9,B,B1,Account Executive,< 1 year,RENT,72000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11428230,,credit_card,Credit card refinancing,200xx,DC,14.98,0,20050401T000000,0,,,5,0,17865,58.6,13,w,0,0,8591.11,8591.11,8000,591.11,0,0,0,20150101T000000,6279.01,,20150201T000000,0,,1,0,Fully Paid,1,0,1,5,0.2,1,1,1,1,4.28167,20170201T000000,1,1,1
12276166,14268329,8000,8000,8000, 36 months,21.18,302.15,E,E3,Business Services Coordinator,10+ years,MORTGAGE,38000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12276166,,debt_consolidation,Debt consolidation,287xx,NC,6.89,0,19940501T000000,2,,89,8,1,1905,25.1,20,f,0,0,9445.48,9445.48,8000,1445.48,0,0,0,20150201T000000,6423.98,,20150201T000000,0,,1,0,Fully Paid,1,0,11,2,0.6,1,0,1,0,9.54158,20170201T000000,1,0,1
11658252,13630433,16000,16000,16000, 36 months,19.99,594.54,E,E1,RN,8 years,MORTGAGE,176000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11658252,,home_improvement,Home improvement,923xx,CA,12.5,0,20020901T000000,2,,,14,0,27226,89,24,f,0,0,16266.5,16266.5,16000,266.54,0,0,0,20140401T000000,16266.5,,20150201T000000,0,,1,0,Fully Paid,1,0,9,2,0.2,1,1,1,0,4.05368,20170201T000000,1,1,1
12255037,14247186,35000,35000,35000, 36 months,21.99,1336.49,E,E4,Logistics Manager,9 years,MORTGAGE,123000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12255037,,debt_consolidation,Debt consolidation,784xx,TX,27.65,0,19921201T000000,3,,,18,0,29173,78,35,w,0,0,36270,36270,35000,1270.02,0,0,0,20140401T000000,34933.5,,20140401T000000,0,,1,0,Fully Paid,1,0,10,2,0.8,1,1,1,0,13.0389,20170201T000000,1,1,1
11994826,13986976,11400,11400,11400, 36 months,9.67,366.09,B,B1,Executive Director,10+ years,MORTGAGE,85000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11994826,,home_improvement,Home improvement,563xx,MN,18.24,0,19960601T000000,0,33,,12,0,10849,43.2,43,w,0,0,12237.7,12237.7,11400,837.73,0,0,0,20150101T000000,8942.92,,20150101T000000,0,,1,0,Fully Paid,1,0,11,5,0.2,1,1,1,0,5.16833,20170201T000000,0,1,1
11715541,13687701,3000,3000,3000, 36 months,12.49,100.35,B,B4,Admin.,5 years,MORTGAGE,46000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11715541,,credit_card,Credit card refinancing,129xx,NY,27.94,0,19950901T000000,0,39,,9,0,7180,63,20,w,0,0,3230.23,3230.23,3000,230.23,0,0,0,20141101T000000,2527.78,,20141101T000000,0,,1,0,Fully Paid,1,0,6,5,0.8,1,1,1,0,2.61783,20170201T000000,0,1,1
5626709,7008989,14000,14000,14000, 36 months,15.31,487.45,C,C4,Senior Project Manager,6 years,MORTGAGE,139000,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5626709,,debt_consolidation,Debt consolidation,741xx,OK,13.72,2,20000301T000000,5,14,,12,0,22866,76.2,31,f,0,0,974.9,974.9,621.61,353.29,0,0,0,20140501T000000,487.45,,20140801T000000,0,,1,0,Charged Off,1,1,7,4,0.8,0,1,1,0,4.2082,20170201T000000,0,1,1
12465783,14477921,7500,7500,7500, 60 months,14.16,175.14,C,C2,Network Specialist,8 years,MORTGAGE,66650,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465783,  Borrower added on 02/25/14 > Loan is to consolidate debt and lower monthly payments.<br>,debt_consolidation,Debt consolidation,983xx,WA,10.55,0,20050301T000000,1,,,10,0,7530,60.2,17,w,0,0,8397.1,8397.1,7500,897.1,0,0,0,20150101T000000,6820.84,,20150101T000000,0,,1,0,Fully Paid,1,0,9,4,0.4,1,1,1,0,3.15331,20190201T000000,1,1,1
12525813,14537949,10000,10000,10000, 36 months,8.9,317.54,A,A5,maintenance,4 years,MORTGAGE,45000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12525813,,debt_consolidation,Debt consolidation,207xx,MD,18.8,0,20100901T000000,1,,,11,0,1821,8.7,11,w,0,0,10352.6,10352.6,10000,352.65,0,0,0,20140801T000000,9082.49,,20150201T000000,0,,1,0,Fully Paid,1,0,5,6,1,1,1,1,0,8.46773,20170201T000000,1,1,1
12475889,14488026,15000,15000,15000, 36 months,12.99,505.34,B,B5,Draft Tech,3 years,RENT,40000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12475889,,debt_consolidation,Debt consolidation,894xx,NV,7.29,0,19960601T000000,0,,,4,0,8446,49.1,11,w,0,0,15774.4,15774.4,15000,774.35,0,0,0,20140801T000000,13753,,20140701T000000,0,,1,0,Fully Paid,1,0,4,5,1,1,1,1,0,15.1602,20170201T000000,1,1,1
12435830,14447978,24000,24000,24000, 36 months,6.62,736.89,A,A2,Paralegal,10+ years,MORTGAGE,85000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12435830,,debt_consolidation,Debt consolidation,318xx,GA,19.09,0,19950601T000000,0,,,15,0,29639,43.8,27,w,0,0,24132.4,24132.4,24000,132.4,0,0,0,20140401T000000,24132.4,,20140301T000000,0,,1,0,Fully Paid,1,0,11,6,0.4,1,1,1,0,10.4032,20170201T000000,1,1,1
12475811,14487947,30000,30000,30000, 36 months,14.64,1034.68,C,C3,Assistant Vice President,2 years,RENT,212000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12475811,,debt_consolidation,Debt consolidation,017xx,MA,15.19,0,19990201T000000,0,43,,18,0,31522,77.4,40,w,0,0,33578.5,33578.5,30000,3578.53,0,0,0,20150201T000000,23231.7,,20150101T000000,0,,1,0,Fully Paid,1,0,3,4,0.6,1,1,1,0,5.85668,20170201T000000,0,1,1
12465746,12967166,24000,24000,24000, 60 months,19.99,635.72,E,E1,material handler,9 years,MORTGAGE,70000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465746,  Borrower added on 02/25/14 > The purpose of this loan is to purchase an existing business<br>,small_business,Business,840xx,UT,27.62,0,20040301T000000,3,,,13,0,13573,45.1,31,w,0,0,2542.88,2542.88,967.52,1575.36,0,0,0,20140701T000000,635.72,,20140901T000000,0,,1,0,Charged Off,1,1,10,2,0.2,1,1,1,0,10.8981,20190201T000000,1,1,1
12425806,14437932,30000,30000,30000, 36 months,18.92,1098.47,D,D4,Manager Radiation Oncology,6 years,MORTGAGE,105000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12425806,,debt_consolidation,Debt consolidation,275xx,NC,13.8,0,20031101T000000,2,,,19,0,22031,39.1,51,w,0,0,3320.41,3320.41,1906.15,1414.26,0,0,0,20141101T000000,25,,20141101T000000,0,,1,0,Charged Off,1,1,7,3,0.8,1,1,1,0,12.5539,20170201T000000,1,1,1
12525874,14538012,7600,7600,7600, 36 months,8.9,241.33,A,A5,carpenter,10+ years,RENT,45000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12525874,,debt_consolidation,Debt consolidation,150xx,PA,10.9,0,19971201T000000,2,75,,10,0,2730,15.3,25,w,0,0,7868.02,7868.02,7600,268.02,0,0,0,20140801T000000,6902.7,,20141101T000000,0,75,1,0,Fully Paid,1,0,11,6,1,1,1,1,0,6.43547,20170201T000000,0,1,0
12465813,14477952,10200,10200,10200, 60 months,15.31,244.33,C,C4,Claims Adjuster,3 years,RENT,42000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465813,,debt_consolidation,Debt consolidation,328xx,FL,19.57,0,20050901T000000,0,,,7,0,5566,67.1,40,w,0,0,11199.2,11199.2,10200,999.23,0,0,0,20141101T000000,9488.92,,20141101T000000,0,,1,0,Fully Paid,1,0,4,4,0.8,1,1,1,0,6.98086,20190201T000000,1,1,1
12525876,14538014,4125,4125,4125, 36 months,19.47,152.19,D,D5,Rehab,< 1 year,OWN,396000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12525876,  Borrower added on 02/26/14 > I'am have a degree as a exercise science major. This loan is to start a fitness business in the state of Maryland.<br>,small_business,Business,212xx,MD,2.29,0,20070901T000000,3,,,20,0,3578,87.3,26,f,0,0,1011.52,1011.52,259.96,196.61,0,554.95,5.5495,20140601T000000,152.19,,20141001T000000,0,,1,0,Charged Off,1,1,1,3,1,1,1,1,1,0.461182,20170201T000000,1,1,1
11625560,13597712,9600,9600,9600, 36 months,13.65,326.48,C,C1,Supervisor,10+ years,MORTGAGE,88000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11625560,  Borrower added on 02/25/14 > I plan to use the funds to pay off existing debt to consolidate down to one lower monthly payment. I keep a detailed monthly spreadsheet to track my expenses and stay on track with my finances. I recently celebrated my 16th year with my company and enjoy what I do for a living.<br>,debt_consolidation,Debt consolidation,774xx,TX,16.41,0,19901201T000000,2,32,,6,0,3753,64.7,18,w,0,0,10646.7,10646.7,9600,1046.66,0,0,0,20150101T000000,7708.34,,20150201T000000,0,32,1,0,Fully Paid,1,0,11,4,0.2,1,1,1,0,4.452,20170201T000000,0,1,0
11418697,13350861,16000,16000,16000, 36 months,11.99,531.36,B,B3,Vertical Construction Inspector,10+ years,RENT,96000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11418697,"  Borrower added on 02/26/14 > Currently, I'm looking to consolidate some of my higher APR credit cards into a lower loan, to help reduce the amount of interest paid.  I will continue to pay more than the minimum so I can become debt free sooner.<br>",credit_card,Credit card refinancing,967xx,HI,18.45,0,20010901T000000,2,,,35,0,35358,41.7,63,w,0,0,16468.4,16468.4,16000,468.43,0,0,0,20140601T000000,15405.7,,20141001T000000,0,,1,0,Fully Paid,1,0,11,5,0.6,1,1,1,0,6.642,20170201T000000,1,1,1
12405792,14417941,10000,10000,10000, 36 months,14.64,344.9,C,C3,Buyer,10+ years,MORTGAGE,71000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12405792,,debt_consolidation,Debt consolidation,928xx,CA,23.97,0,19941001T000000,1,,,10,0,15571,67.1,15,w,0,0,10122,10122,10000,122,0,0,0,20140301T000000,10122,,20140301T000000,0,,1,0,Fully Paid,1,0,11,4,0.6,1,1,1,0,5.8293,20170201T000000,1,1,1
11718301,13690489,6350,6350,6350, 36 months,18.92,232.51,D,D4,,n/a,OWN,16000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11718301,"  Borrower added on 02/25/14 > engineering plans and tree work for new septic system, for which<br>I have set aside enough money in a savings account.<br><br> Borrower added on 02/25/14 > to cover engineering costs and tree work associated with installation<br>of a new septic system (for which I have the funds put aside).<br><br> Borrower added on 02/25/14 > The loan is to cover engineering costs, town permits, and tree<br>work associated with the installation of a new septic system,<br>replacing the original 50 year old system.  The cost of the<br>system itself is in a savings account at my bank.<br><br> Borrower added on 02/25/14 > Funds needed for engineering costs, town permits, and tree work<br>for new septic system to replace original 50 year old system. Funds<br>for the system itself is in my savings account.<br>",home_improvement,Home improvement,017xx,MA,2.63,0,19960401T000000,0,52,,3,0,191,1.1,10,f,0,0,6548.15,6548.15,6350,198.15,0,0,0,20140501T000000,6315.64,,20140501T000000,0,,1,0,Fully Paid,1,0,0,3,0.8,1,1,1,1,17.4383,20170201T000000,0,1,1
11455662,13387826,35000,35000,34975, 36 months,13.65,1190.28,C,C1,Fleet Manager,10+ years,MORTGAGE,104000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11455662,,debt_consolidation,Debt consolidation,370xx,TN,22.96,0,19930701T000000,2,58,,13,0,28140,48.5,41,f,0,0,36167.2,36141.4,35000,1167.25,0,0,0,20140601T000000,33786.7,,20140501T000000,0,,1,0,Fully Paid,1,0,11,4,0.2,1,1,1,0,13.734,20170201T000000,0,1,1
12297364,14289488,16300,16300,16300, 60 months,19.99,431.76,E,E1,Medical Receptionist,8 years,RENT,41000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12297364,,debt_consolidation,Debt consolidation,103xx,NY,23.16,0,20010501T000000,0,78,,6,0,18529,92.6,21,f,0,0,1727.04,1727.04,657.11,1069.93,0,0,0,20140701T000000,431.76,,20141101T000000,0,78,1,0,Charged Off,1,1,9,2,0.2,1,1,1,0,12.6369,20190201T000000,0,1,0
12405866,14418014,28500,28500,28500, 60 months,22.45,794.45,E,E5,teacher,10+ years,OWN,75000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12405866,,credit_card,Credit card refinancing,104xx,NY,12.52,1,19951201T000000,1,1,,10,0,2334,40.2,21,w,0,0,32623.4,32623.4,28500,4123.4,0,0,0,20141101T000000,27062.2,,20141101T000000,0,,1,0,Fully Paid,1,0,11,2,1,0,1,1,0,12.7112,20190201T000000,0,1,1
12297213,14289345,33950,33950,33950, 60 months,21.18,921.91,E,E3,Demand Planner,7 years,OWN,85000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12297213,,other,Other,606xx,IL,6.69,1,20000901T000000,0,19,,8,0,11325,67,23,f,0,0,38244.2,38244.2,33950,4294.21,0,0,0,20141001T000000,32712.8,,20141001T000000,0,19,1,0,Fully Paid,1,0,8,2,0.6,0,1,1,0,13.0152,20190201T000000,0,1,0
