name,review,rating,sentiment
"Gerber Ultra-Thin Nursing Pads, 60pk","The downside of wearing most nursing pads is that everyone can tell you are wearing nursing pads. These pads, due to their thinness, do not advertise their presence but still protect your clothing against leakage.",5,1
"NUK Toddler Tooth and Gum Cleanser, 1.4 Ounce, (Colors May Vary)",our baby loves this!...almost too much because he ends up eating it instead of using it to brush his teeth,5,1
"NUK Toddler Tooth and Gum Cleanser, 1.4 Ounce, (Colors May Vary)","Your typical toddler toothbush and toothpaste. After a while, my son wanted to do it by himself. Not so much because of the colourful toothbrush, but because he wanted to mimic me. I'm a happy mom, indeed.",5,1
"NUK Toddler Tooth and Gum Cleanser, 1.4 Ounce, (Colors May Vary)","The toothbrush has lasted us the longest.  I bought a number of different toothbrushes but they all lasted less than a month.  My daughter who just turned 2, likes to bite on the toothbrush causing the bristles to fall off.  This toothbrush has frayed because of her biting, but the bristles are intact.",4,1
"NUK Toddler Tooth and Gum Cleanser, 1.4 Ounce, (Colors May Vary)",MY DAUGHTER LOVES THE TASTE AND THE BRUSH ON HER GUMS VERY CUTE AND GOOD PRICE WOULD RECOMMEND TO OTHER MOMS.,4,1
"NUK Toddler Tooth and Gum Cleanser, 1.4 Ounce, (Colors May Vary)","its okay for the price, my kid liked the tooth paste but the tooth brush could be of a little better quality.",4,1
Safety 1st One-Step Trainer Seat in White,This item is great.  The daycare kids love it.  They put it down when they need to use the potty and when their done they just put it back up.,5,1
New Native Baby Carrier: Khaki Small (chest size 30-33&quot;),"I love this carrier. My baby likes to sit on my hip and this carrier supports her weight and stabilizes her so that I can get some things done and still carry her around.I found that I needed a size smaller than what was suggested, but all-in-all this is a very comfortable carrier and the fabric is breathable, unlike the Baby Bjorn that I was using, which she would sweat in and could only face my chest or forward and could not be used on the hip.[...]",4,1
3 Pack Snack Trap (colors may vary),"These cups serve their purpose in that my 10 month old can use it and not have all of his snack dumped out in one second.  However, it doesn't take him too long to make a mess with it!  I do think they're a good value, though.",4,1
3 Pack Snack Trap (colors may vary),"great product, great company (snack trap) to work with.  had a problem but it was immediately taken care of.",5,1
3 Pack Snack Trap (colors may vary),"**Item received well-packaged and quickly!As a working mom, I use these snack traps every morning to help get my 2 1/2 year old and 15 month old in the car with their breakfast (cereal)!  They look forward to it so it makes my mornings go smoothly and happily!I prefer these containers to Gerber's....The Gerber ones tend to spill more easily.",5,1
"Infantino Peek, Rattle and Teether","I ordered this for my five month old daughter and I want to say that she isn't impressed, however, she may just be too young so I'll give her more time.  She seems to enjoy them for a few minutes then it's off to something else (but that's most babies, right?).  I like them because they're unique, durable and easy to clean.  I'll keep them around for later.  I would recommend them.",4,1
Infantino Pail Pets,"These are fun toys with which the little one can practice her nesting skills.  Judging by the other reviewer's photo, ours isn't the only one who gets called 'bucket head' occasionally!",4,1
Infantino Surfboard Tummy Time Mat Blue,"This was one of the first toys I bought my 2month old daughter. I really loved the surf board design- I thought it looked cooler than most of the cheesier mats.My daughter isnt quite old enough to fully enjoy tummy time. She is just learning to push her head up and doesnt get to play yet when she is on her tummy. She enjoys ""back time"" so far and the pillow offers good support when combined with a blanket.When we initially opened the box, we were extremely pleased with the appearance of the product. Its bright and cheery and the toys attach and detach easily for use in the carseat or crib. (Which we do frequently- She loves the crab)My fiance had some trouble filling the plastic bubble. We both assumed it was to prevent leaks..so we were ok with that. The only real complaint is the bubble doesn't fit tightly into the mat and the edges of the mat buckle up, exposing the sharp edges of the bubble. The edges of the bubble seem like they could easily scratch a small child.We havent had any issues with the bubble water ""fogging"" or greying up, but I assume a small drop of bleach in the bubble would keep it clean.So far it has been pretty durable as we frequently roll it up(with the bubble inside) to store and transport it. We have had no leaks.Overall, it was a good buy for the money. She has gotten alot of enjoyment out of the attachments and Im sure it will progress to the mat once she can hold her head up better.",4,1
